,TARGET,SK_ID_CURR,POS_SK_DPD_DEF_SUM,CC_DRAWING_LIMIT_RATIO_MAX,INSTAL_PAYMENT_RATIO_MEAN,POS_REMAINING_INSTALMENTS,CC_LAST_AMT_BALANCE_MEAN,CC_PAYMENT_DIV_MIN_MIN,CC_LATE_PAYMENT_VAR,NEW_DOC_KURT,PREV_SK_ID_PREV_NUNIQUE,EMERGENCYSTATE_MODE_nan,REFUSED_AMT_GOODS_PRICE_MAX,ORGANIZATION_TYPE_Industry_type_5,CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,CC_CNT_DRAWINGS_POS_CURRENT_SUM,APPROVED_AMT_GOODS_PRICE_MAX,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,APPROVED_AMT_ANNUITY_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,BURO_AMT_CREDIT_SUM_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,ACTIVE_DAYS_CREDIT_VAR,ACTIVE_MONTHS_BALANCE_MAX_MAX,NAME_EDUCATION_TYPE_Higher_education,CC_CNT_DRAWINGS_POS_CURRENT_VAR,PREV_APP_CREDIT_PERC_MIN,REGION_RATING_CLIENT_W_CITY,NAME_HOUSING_TYPE_House_apartment,CLOSED_AMT_CREDIT_SUM_DEBT_SUM,APPROVED_DAYS_DECISION_MEAN,ANNUITY_INCOME_PERC,ORGANIZATION_TYPE_Services,FLAG_DOCUMENT_8,WALLSMATERIAL_MODE_Panel,ORGANIZATION_TYPE_Cleaning,ORGANIZATION_TYPE_Military,LIVINGAPARTMENTS_AVG,APARTMENTS_AVG,ELEVATORS_AVG,ORGANIZATION_TYPE_School,INSTAL_DPD_MEAN,FLOORSMIN_AVG,INSTAL_DBD_SUM,DAYS_BIRTH,INSTAL_DPD_MAX,ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,OCCUPATION_TYPE_High_skill_tech_staff,CC_AMT_DRAWINGS_ATM_CURRENT_VAR,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MIN,PREV_NAME_TYPE_SUITE_Spouse_partner_MEAN,CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,POS_SK_DPD_DEF_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,PREV_AMT_DOWN_PAYMENT_MAX,BURO_AMT_CREDIT_SUM_SUM,PREV_NAME_TYPE_SUITE_Group_of_people_MEAN,PREV_APP_CREDIT_PERC_MEAN,INSTAL_AMT_PAYMENT_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,CC_CNT_DRAWINGS_POS_CURRENT_MIN,ACTIVE_AMT_CREDIT_SUM_MEAN,OCCUPATION_TYPE_Private_service_staff,CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,BURO_AMT_CREDIT_SUM_MEAN,CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,INSTAL_AMT_PAYMENT_SUM,PREV_NAME_PRODUCT_TYPE_nan_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,OCCUPATION_TYPE_HR_staff,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,CC_AMT_DRAWINGS_POS_CURRENT_MIN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,FLOORSMAX_MODE,ELEVATORS_MEDI,CODE_GENDER,INSTAL_DBD_MEAN,ORGANIZATION_TYPE_Advertising,EXT_SOURCE_3,FLAG_DOCUMENT_20,OCCUPATION_TYPE_Managers,FLAG_OWN_REALTY,EMERGENCYSTATE_MODE_Yes,POS_COUNT,LIVINGAREA_MODE,YEARS_BUILD_MEDI,AMT_CREDIT,INCOME_PER_PERSON,EMERGENCYSTATE_MODE_No,ORGANIZATION_TYPE_Police,FLAG_WORK_PHONE,LANDAREA_MEDI,COMMONAREA_AVG,ORGANIZATION_TYPE_University,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Telecom,NONLIVINGAPARTMENTS_AVG,WALLSMATERIAL_MODE_Block,ORGANIZATION_TYPE_Housing,FLAG_CONT_MOBILE,FLAG_EMAIL,WALLSMATERIAL_MODE_Monolithic,REGION_POPULATION_RELATIVE,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLOORSMAX_MEDI,ORGANIZATION_TYPE_Electricity,REGION_RATING_CLIENT,YEARS_BUILD_MODE,DAYS_ID_PUBLISH,TOTALAREA_MODE,WALLSMATERIAL_MODE_Mixed,EXT_SOURCE_1,FLAG_DOCUMENT_16,YEARS_BEGINEXPLUATATION_MODE,INSTAL_COUNT,ORGANIZATION_TYPE_Realtor,FLAG_DOCUMENT_6,COMMONAREA_MODE,FLAG_DOCUMENT_3,FLOORSMAX_AVG,OCCUPATION_TYPE_Laborers,APARTMENTS_MODE,ORGANIZATION_TYPE_Security,AMT_INCOME_TOTAL,ENTRANCES_AVG,PAYMENT_RATE,FLAG_DOCUMENT_17,FLAG_OWN_CAR,FLOORSMIN_MODE,FLOORSMIN_MEDI,FLAG_DOCUMENT_19,ORGANIZATION_TYPE_Mobile,INSTAL_DBD_MAX,LANDAREA_MODE,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,LIVINGAREA_AVG,ORGANIZATION_TYPE_Postal,BASEMENTAREA_AVG,ORGANIZATION_TYPE_Insurance,OCCUPATION_TYPE_Accountants,BURO_CREDIT_TYPE_Microloan_MEAN,NONLIVINGAREA_MEDI,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,FONDKAPREMONT_MODE_nan,INS_24M_AMT_BALANCE_MAX,ORGANIZATION_TYPE_Agriculture,CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,PREV_NAME_TYPE_SUITE_Other_B_MEAN,CC_AMT_DRAWINGS_ATM_CURRENT_MIN,CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,NONLIVINGAREA_AVG,FLAG_DOCUMENT_11,CC_CNT_DRAWINGS_CURRENT_MIN,EXT_SOURCE_2,NONLIVINGAREA_MODE,AMT_ANNUITY,BURO_CREDIT_TYPE_Mortgage_MEAN,AMT_GOODS_PRICE,APPROVED_CNT_PAYMENT_MEAN,FLAG_DOCUMENT_7,FLAG_DOCUMENT_18,NONLIVINGAPARTMENTS_MEDI,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ORGANIZATION_TYPE_Construction,INSTAL_AMT_PAYMENT_MIN,BURO_AMT_CREDIT_SUM_DEBT_MEAN
253141,0,392920,0.0,,1.0,41.0,0.0,,0.0,20.0,6.0,0,1800000.0,0,0.0,0.0,1350000.0,0.0,40783.996,0.8,0.5,504000.0,0.0,81448.25,,1,,0.873,2,1,0.0,-580.5,0.0756,0,0,1,0,0,0.0403,0.0495,0.0,1,0.261,0.125,779.0,-19121,5.0,279684.0,0,,7756.0,,0.0,,0.0,-380.0,3.6,1339263.0,0.0,0.9534076786826432,24008.566,-185.5,-40.0,0.1666,,272250.0,0,,267852.6,,0.0,1104394.1,0.0,,0,0.0,0.1666,,5310.0,0.0833,0.0,1,16.94,0,0.3672,0,1,0,0,45.0,0.0499,0.987,448056.0,112500.0,1,0,0,0.0482,0.0093,0,0,0,0.0,0,0,1,0,0,0.00667,0,0,0.0833,0,2,0.987,-2657,0.0427,0,,0,0.999,46.0,0,0,0.0093,1,0.0833,0,0.0504,0,225000.0,0.138,0.038,0,0,0.125,0.125,0,0,43.0,0.0484,0.502,0.502,0.0479,0,0.0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.6665,0.0,17019.0,0.0,315000.0,28.0,0,0,0.0,0.0,0,41.175,99146.7
72471,0,184046,0.0,0.3333333333333333,1.0,0.0,0.0,0.00166,0.0,20.0,12.0,0,450000.0,0,104984.87,0.0,223875.0,0.0,22385.25,0.4285,0.0,450000.0,1.0,83962.336,0.0,1,0.0,1.0,2,1,0.0,-1293.0,0.326,0,0,0,0,0,,0.0412,0.0,0,1.833,,363.0,-23825,33.0,184626.0,0,506250000.0,317.5,0.0,0.0,12933.968,0.0,213.0,22387.5,2006626.5,0.0,1.019651476688615,12232.83,-20.0,-125.0,0.4167,0.0,315000.0,0,0.5,286660.94,0.0,51735.87,366984.9,0.0,0.25,0,0.0,0.0,0.0,,0.1667,0.0,0,12.1,0,0.613,0,0,0,0,22.0,0.0557,,360000.0,42750.0,1,0,0,,,0,0,0,,0,0,1,0,0,0.0264,0,0,0.1667,0,2,,-3808,0.042,0,,0,0.9927,30.0,0,0,,1,0.1667,0,0.042,0,85500.0,0.138,0.0774,0,0,,,0,0,34.0,,,0.2375,0.0534,0,,0,0,0.0,0.0,3.0,1,102745.26,0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.696,0.0,27859.5,0.0,360000.0,6.668,0,0,,,0,0.18,45354.0
186426,0,316127,,,,,,,,0.0,,1,,0,,,,,,,,,,,,1,,,2,1,,,0.09,0,0,0,0,0,,,,0,,,,-18196,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,1,,0,,0,0,1,0,,,,405000.0,112500.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.00663,0,0,,0,2,,-1724,,0,,0,,,0,0,,0,,0,,0,225000.0,,0.05,0,0,,,0,0,,,0.612,0.5557,,0,,0,1,,,,1,,0,,,,,,,0,,0.6797,,20250.0,,405000.0,,0,0,,,0,,
172528,0,299928,0.0,,1.0,0.0,,,,20.0,1.0,1,,0,,,152280.0,0.0,15464.34,,0.0,,,,,1,,0.919,2,1,,-2736.0,0.2322,0,0,0,0,0,,,,0,0.0,,293.0,-22660,0.0,,0,,,,0.0,,0.0,,0.0,,0.0,0.91874134607553,15455.73,,-2402.0,0.0,,,0,,,,,185468.77,0.0,,0,,0.0,,,,,1,24.42,0,,0,0,1,0,13.0,,,1800000.0,135000.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.0264,0,0,,0,2,,-3392,,0,,0,,12.0,0,0,,1,,0,,0,270000.0,,0.03482,0,0,,,0,0,29.0,,,0.15,,0,,0,0,,,1.0,1,,0,,,0.0,,,,0,,0.638,,62698.5,,1800000.0,12.0,0,0,,,0,15361.02,
143358,0,266237,0.0,,1.0,0.0,,,,0.0,2.0,1,,0,,,58140.0,0.0,6321.105,0.8,0.0,1575000.0,,51694.918,,1,,0.9043,2,1,0.0,-496.0,0.0345,0,0,0,0,0,,,,0,0.0,,139.0,-9430,0.0,600289.3,1,,1042.0,,0.0,,0.0,84.0,0.0,2789869.5,0.0,0.904508541024923,6880.684,-83.75,-169.0,0.0,,679657.5,0,,557973.9,,,75687.52,0.0,,0,0.0,0.0,,0.0,,,0,12.63,0,0.349,0,0,0,0,12.0,,,180000.0,261000.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.01452,0,0,,0,2,,-788,,0,0.3396,0,,11.0,0,0,,0,,0,,0,261000.0,,0.05,0,1,,,0,0,30.0,,0.03055,1.45,,0,,0,0,0.0,,2.0,1,,0,,,0.0,,,,0,,0.6445,,9000.0,0.0,180000.0,12.0,0,0,,0.0,0,6321.105,134935.77
298024,1,445276,0.0,0.69,1.0,56.0,0.0,0.1820603941392219,0.0,20.0,10.0,1,,0,1473112.6,5.0,1350000.0,0.1,37255.5,0.5713,0.0,2698965.0,46.0,23054.334,,0,0.447,0.7827,2,1,0.0,-794.0,0.1542,0,0,0,0,0,,,,0,0.164,,613.0,-12968,4.0,1829331.0,0,23876092000.0,965.0,0.0,0.0,0.0,0.0,499.0,9000.0,5511465.0,0.0,0.9956224737139946,47576.6,-23.25,-26.0,0.1,0.0,878366.25,0,0.0,787352.1,0.0,0.0,2902172.5,0.0,3.834,0,0.0,0.0,0.0,0.0,,,1,10.05,0,0.4102,0,0,0,0,38.0,,,573943.5,60000.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.0358,0,0,,0,2,,-5075,,0,,0,,61.0,0,0,,1,,0,,0,180000.0,,0.04834,0,1,,,0,0,37.0,,0.0952,0.3137,,0,,0,0,0.0,,3.0,1,720866.0,0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.603,,27742.5,0.0,513000.0,26.5,0,0,,,0,300.915,373084.5
266372,0,408594,0.0,,1.0,6.0,,,,20.0,2.0,1,,0,,,77310.0,0.0,15053.94,0.0,0.0,95760.945,,,,0,,1.0,3,1,0.0,-123.0,0.2642,0,0,0,0,0,,,,0,0.0,,64.0,-18965,0.0,,0,,,,0.0,,0.0,,36000.0,154103.22,0.0,1.4087062308261928,12775.05,,-33.0,0.0,,,0,,77051.61,,,51100.2,0.0,,0,0.0,0.0,,0.0,,,0,16.0,0,,0,0,1,0,5.0,,,646920.0,45000.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.0182,0,0,,0,3,,-1941,,0,,0,,4.0,0,0,,1,,0,,0,90000.0,,0.03674,0,1,,,0,0,23.0,,0.03912,0.1392,,1,,0,0,0.0,,1.0,1,,0,,,0.0,,,,0,,0.474,,23764.5,0.0,540000.0,4.5,0,0,,,0,5938.83,0.0
192214,0,322891,0.0,0.0,1.0,0.0,0.0,0.0,0.06555,20.0,3.0,1,,0,372375.0,0.0,45810.0,1.0,8606.115,0.0,0.0,405000.0,0.0,,,0,0.0,0.0,2,1,0.0,-2080.0,0.415,0,0,0,0,0,,,,0,0.1406,,688.0,-19862,10.0,,0,0.0,,0.0,0.0,3322.2188,0.0,,4950.0,405000.0,0.0,0.6512723425563736,4287.5825,,-19.0,0.6665,0.0,,0,0.05554,405000.0,0.0,239199.75,548810.56,0.0,0.0,0,0.0,0.0,0.0,,,,1,5.375,0,0.643,0,0,0,0,20.0,,,1174090.5,56250.0,0,0,1,,,0,1,0,,0,0,1,0,0,0.00663,0,0,,0,2,,-3359,,0,,0,,128.0,0,1,,0,,0,,0,112500.0,,0.03976,0,0,,,0,0,30.0,,0.2247,0.0958,,0,,0,0,0.0,,2.0,1,119895.93,0,0.0,4.0,0.0,0.0,0.0,,0,0.0,0.5347,,46692.0,0.0,1080000.0,6.0,0,0,,,0,67.5,0.0
51955,0,160171,0.0,0.3272727272727272,1.0,1.0,223216.11,1.0095544230598383,0.0,20.0,5.0,1,,0,85275.0,3.0,247500.0,0.6,12375.0,0.5,0.2,3375000.0,12.0,,0.0,1,0.25,0.9683,2,1,0.0,-1033.0,0.1531,0,0,0,0,0,,,,0,0.0,,335.0,-10706,0.0,1531678.5,0,768375000.0,7776.0,0.0,0.0,0.0,0.0,7776.0,10570.5,3414118.5,0.0,1.0784846934770458,7420.8735,-30.0,-8.0,0.4,0.0,3375000.0,0,0.0,1707059.2,0.0,0.0,296834.94,0.0,1.333,0,0.0,0.0,0.0,,,,1,8.375,0,0.6416,0,0,0,0,24.0,,,536917.5,45000.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.0191,0,0,,0,2,,-3282,,0,0.6665,0,,40.0,0,0,,1,,0,,0,180000.0,,0.0513,0,1,,,0,0,36.0,,0.193,0.3352,,0,,0,0,0.0,,3.0,1,223216.11,0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.6265,,27544.5,0.5,463500.0,6.5,0,0,,,0,54.0,765839.25
225643,0,361365,0.0,,1.0,2.0,,,,20.0,6.0,0,183780.9,0,,,79693.2,1.0,13987.35,0.3333,0.0,652500.0,,31000.5,0.0,0,,1.0,1,1,0.0,-1733.0,0.1063,0,0,0,0,1,0.0336,0.0412,0.0,0,0.1111,0.2083,584.0,-10066,3.0,597991.5,1,,892.0,,0.0,,0.0,230.0,9000.0,1573546.5,0.0,1.0749168400634106,11336.655,-38.5,-1099.0,0.0,,371250.0,0,,262257.75,,,306089.7,0.0,,0,0.0,0.0,,8263.62,0.1667,0.0,1,21.62,0,0.442,0,0,0,0,31.0,0.0474,0.8525,180000.0,135000.0,1,0,1,0.0,0.0072,0,0,0,0.0,0,0,1,0,0,0.04623,0,0,0.1667,0,1,0.8564,-2735,0.0397,0,0.2031,0,0.9893,27.0,0,1,0.0073,0,0.1667,0,0.042,0,135000.0,0.069,0.0797,0,0,0.2083,0.2083,0,0,70.0,0.0,0.3005,0.75,0.0455,0,,0,0,0.0,0.0,2.0,0,,0,,,0.0,,,0.0,0,,0.4404,0.0,14350.5,0.0,180000.0,7.2,0,0,0.0,,0,111.51,114000.0
174283,0,301977,0.0,,1.0,1.0,,,,20.0,1.0,0,,0,,,214874.6,0.0,20825.775,0.0,0.0,76046.85,,,,1,,1.021,1,1,0.0,-2224.0,0.1081,1,0,1,0,0,0.0769,0.0995,0.04,0,0.3845,0.4375,151.0,-15827,4.0,,0,,,,0.0,,0.0,,21604.096,76046.85,0.0,1.0214539970479388,19205.17,,-1888.0,1.0,,,0,,76046.85,,,249667.2,0.0,,0,0.0,0.0,,0.0,0.1667,0.04,1,11.62,0,0.749,0,0,0,0,12.0,0.0662,0.7046,1223010.0,225000.0,1,0,0,0.1175,0.1197,0,0,0,0.0193,0,0,1,0,0,0.0725,0,0,0.3958,0,1,0.66,-4176,0.0499,0,,0,0.974,13.0,0,0,0.0922,1,0.3958,0,0.0788,0,450000.0,0.1034,0.03976,0,1,0.2083,0.4375,0,0,39.0,0.1181,0.1458,0.368,0.0832,0,0.0615,0,0,0.0,0.0186,1.0,0,,0,,,0.0,,,0.0182,0,,0.7354,0.0,48631.5,0.0,1125000.0,12.0,0,0,0.0194,,0,1674.225,0.0
249767,0,388999,0.0,0.3514285714285714,0.9808917197452228,10.0,153380.16,1.011705597365449,0.0,20.0,23.0,0,675000.0,0,5408.595,43.0,675000.0,0.0,33032.477,0.2,0.0,157500.0,10.0,,,0,114.3,0.8965,2,1,0.0,-1277.0,0.3125,0,0,0,0,0,0.0202,0.0258,0.0,0,0.0,0.1667,1856.0,-22410,0.0,157792.5,0,647453250.0,1145.0,0.0,0.1305,0.0,0.0,1145.0,14355.0,331155.0,0.0,0.9860996193317406,19089.166,-19.0,-21.0,0.7393,0.0,157500.0,0,0.0,66231.0,0.0,0.0,2996999.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.125,0.0,0,11.82,0,0.587,0,0,0,0,156.0,0.05,0.651,847359.0,45000.0,1,0,0,0.0502,0.0137,0,0,0,0.0039,1,0,1,0,0,0.02516,0,0,0.125,0,2,0.66,-4534,0.048,0,,0,0.974,157.0,0,1,0.0138,0,0.125,0,0.0263,0,90000.0,0.1034,0.0332,0,1,0.1667,0.1667,0,0,35.0,0.0504,,0.1062,0.048,0,0.0435,0,0,0.0,0.0127,5.0,0,157417.83,0,0.0,0.0,0.0,0.0,0.0,0.0124,0,0.0,0.3657,0.0131,28134.0,0.0,643500.0,15.11,0,0,0.0039,,0,15.255,31558.5
35905,1,141591,0.0,,1.0,3.0,,,,20.0,2.0,0,,0,,,444150.0,0.0,29118.465,0.25,0.0,91836.0,,,,0,,1.0,2,1,0.0,-515.0,0.2113,0,0,0,0,0,,0.0964,0.08,0,0.0,,301.0,-18318,0.0,9432.0,0,,-2716.0,,0.0,,0.0,-2716.0,0.0,263478.7,0.0,1.0,23432.357,-2732.0,-43.0,0.0,,52065.0,0,,65869.67,,,492079.5,0.0,,0,0.0,0.0,,,0.5415,0.08,1,14.336,0,0.786,0,0,0,0,25.0,0.0921,,1237500.0,92250.0,1,0,0,,,0,0,0,,0,0,1,0,0,0.0264,0,0,0.5415,0,2,,-1864,0.0767,0,0.7144,0,0.9873,21.0,0,0,,1,0.5415,0,0.0977,0,184500.0,0.0345,0.0315,0,0,,,0,0,27.0,,0.1674,0.149,0.09,0,,0,0,0.0,0.0157,1.0,1,,0,,,0.0,,,0.0154,0,,0.717,0.0101,38988.0,0.0,1237500.0,18.0,0,0,,,0,5230.98,2358.0
300555,0,448205,,0.75,1.0,,0.0,2.0,0.0,20.0,1.0,0,,0,301995.0,1.0,,1.0,4500.0,0.2,0.0,450000.0,7.0,112785.336,,0,0.01075,0.0,2,1,0.0,-2870.0,0.1566,0,0,0,0,0,0.0377,0.0393,0.0284,0,0.0,0.15,231.0,-20298,0.0,341721.0,0,96667950.0,-176.0,0.0,0.0,0.0,,-323.0,,3404503.0,0.0,0.0,2841.1487,-240.0,-10.0,0.0,0.0,310500.0,0,0.0,226966.86,0.0,0.0,326732.1,0.0,0.07526,0,0.0,0.0,0.0,496.56857,0.0417,0.0,0,2.008,0,0.752,0,0,0,0,,0.0098,0.6646,675000.0,63000.0,1,0,0,0.01,0.01,0,0,0,0.0,0,0,1,0,0,0.03076,0,0,0.0417,0,2,0.5947,-3697,0.0196,0,,0,0.969,115.0,0,0,0.0014,1,0.0892,0,0.0168,0,126000.0,0.0834,0.02924,0,0,0.0833,0.0833,0,0,30.0,0.0066,,0.1866,0.0349,0,0.0447,0,0,0.06665,0.0,1.0,0,69784.11,0,0.0,0.0,0.0,0.0,0.0,0.0046,0,0.0,0.6714,0.0,19737.0,0.0,675000.0,0.0,0,0,0.0,,0,68.76,35843.145
285667,0,430859,0.0,,1.0,0.0,,,,20.0,2.0,1,,0,,,540000.0,0.0,47740.273,1.0,0.0,111857.49,,0.0,,0,,0.789,3,1,,-899.0,0.2698,0,0,0,0,0,,,,0,1.763,,350.0,-17667,34.0,17068.5,0,,646.0,,0.0,,0.0,78.0,0.0,186107.48,0.0,0.863636092323259,37127.938,-299.2,-105.0,0.0,,62035.83,0,,62035.83,,,1410861.6,0.0,,0,0.0,0.0,,1369.5,,,0,9.21,0,0.4312,0,0,0,0,32.0,,,254700.0,56250.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.003069,0,0,,0,3,,-1215,,0,0.434,0,,38.0,0,0,,1,,0,,0,112500.0,,0.1192,0,0,,,0,0,31.0,,0.1827,0.4417,,0,,0,0,0.0,,2.0,1,,0,,,0.0,,,,0,,0.7705,,30357.0,0.0,225000.0,18.0,0,0,,1369.5,0,21.285,5689.5
278181,0,422317,0.0,,1.0,0.0,,,,20.0,4.0,0,,0,,,226210.5,0.0,16332.795,0.3333,0.0,900000.0,,0.0,0.0,0,,0.8833,1,1,0.0,-771.5,0.1295,0,0,0,0,0,,0.5483,0.4,0,0.0,,492.0,-20522,0.0,450778.5,0,,1108.0,,0.0,,0.0,1017.0,15241.5,1875292.4,0.0,0.9601688578704264,16403.113,-35.0,-194.0,0.25,,308700.0,0,,312548.72,,,524899.6,0.0,,0,0.0,0.0,,,0.7085,0.4,1,15.375,0,0.55,0,0,0,0,34.0,0.4927,,808650.0,180000.0,1,0,0,0.3938,,0,0,0,,0,0,1,0,0,0.04623,0,0,0.7085,0,1,,-4030,0.4983,1,0.6704,0,0.996,32.0,0,1,,0,0.7085,0,0.5586,0,180000.0,0.1724,0.02882,0,0,,,0,0,37.0,0.396,,0.2225,0.473,0,,0,0,0.0,0.0104,2.0,1,,0,,,0.0,,,0.0102,0,,0.753,0.0108,23305.5,0.0,675000.0,17.0,0,0,,,0,14678.235,90155.7
164596,0,290805,0.0,,1.0,0.0,0.0,,0.0,20.0,3.0,0,,0,0.0,0.0,900000.0,0.0,70643.2,0.7144,0.0,9000000.0,0.0,58697.0,0.0,1,,0.0,2,1,0.0,-1482.0,0.0458,0,0,1,0,0,0.3926,0.499,0.56,0,0.5713,0.375,45.0,-14195,3.0,19009246.0,0,,8940.0,,0.0,,0.0,1308.0,,29592000.0,0.0,0.560261168890205,42141.02,-112.8,-755.0,0.6665,,5436000.0,0,,4227428.5,,0.0,294987.16,0.0,,0,0.0,0.0,,,0.3333,0.56,0,6.43,0,0.6704,0,1,0,0,14.0,0.5405,0.779,1006920.0,1125000.0,1,0,0,0.0836,0.0984,0,0,0,0.0656,0,0,1,0,0,0.01662,0,0,0.3333,0,2,0.784,-4898,0.4224,0,,0,0.9834,7.0,0,0,0.0993,1,0.3333,0,0.5083,0,1125000.0,0.483,0.05118,0,1,0.375,0.375,0,0,27.0,0.084,0.3384,1.117,0.519,0,0.4258,0,0,0.0,0.0716,1.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0701,0,0.0,0.598,0.0742,51543.0,0.2856,900000.0,10.0,0,0,0.066,,0,94.14,5395099.5
305610,0,454084,0.0,,1.0,0.0,,,,20.0,2.0,1,,0,,,89910.0,0.5,8222.4,0.5,0.0,292500.0,,367530.0,,0,,1.0,2,1,0.0,-1112.0,0.2505,0,0,0,0,0,,,,0,8.48,,131.0,-14349,22.0,280593.0,0,,619.5,,0.0,,0.0,-187.0,8991.0,1150086.6,0.0,1.0555555555555556,4695.454,-154.8,-765.0,0.0,,197186.62,0,,143760.83,,,98604.54,0.0,,0,0.0,0.0,,0.0,,,0,6.24,0,0.5815,0,0,0,0,14.0,,,360000.0,13500.0,0,0,1,,,0,0,0,,0,0,1,0,0,0.01968,0,0,,0,2,,-4545,,0,0.4707,0,,21.0,0,0,,1,,1,,0,67500.0,,0.04697,0,1,,,0,0,15.0,,0.381,0.1875,,0,,0,0,0.0,,1.0,1,,0,,,0.0,,,,0,,0.6094,,16911.0,0.0,360000.0,12.0,0,0,,0.0,0,0.9,53305.875
31456,0,136494,0.0,,1.0,7.0,0.0,,0.0,20.0,7.0,0,1143000.0,0,0.0,0.0,450000.0,0.0,26197.47,,0.0,,0.0,,,0,,0.0,2,1,,-1299.0,0.4421,0,0,1,0,0,0.062,0.0765,0.08,0,0.0909,0.375,944.0,-21900,6.0,,0,,,,0.0,,0.0,,2826.0,,0.0,0.768345562060618,27825.895,,-42.0,0.7144,,,0,,,,0.0,1836509.1,0.0,,0,,0.0,,,0.3333,0.08,1,14.305,0,,0,0,1,0,70.0,0.0423,0.752,677664.0,33750.0,1,0,0,0.0157,0.0208,0,0,0,0.0015,0,0,1,0,0,0.006233,0,0,0.3333,0,2,0.7583,-4355,0.0404,0,,0,0.9814,66.0,0,1,0.0098,0,0.3333,0,0.0336,0,67500.0,0.069,0.04404,0,1,0.375,0.375,0,0,91.0,0.0103,,0.0996,0.0801,0,0.0385,0,0,,0.0,2.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0029,0,0.0,0.781,0.0,29848.5,,585000.0,18.0,0,0,0.0,,0,1711.53,
152255,0,276478,0.0,,1.0,7.0,,,,0.0,8.0,1,855000.0,0,,,225000.0,0.125,20865.15,0.1666,0.0,2417953.5,,,,0,,0.0,3,1,0.0,-1071.0,0.1,0,0,0,0,0,,,,0,0.0714,,264.0,-18441,2.0,2109451.5,0,,1452.0,,0.0,,0.0,1452.0,4500.0,3515265.0,0.0,0.5598995184085905,14445.712,-35.0,-44.0,0.125,,2417953.5,0,,585877.5,,,404479.94,0.0,,0,0.0,0.0,,,,,1,9.43,0,0.604,0,1,1,0,28.0,,,450000.0,112500.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.02025,0,0,,0,3,,-1993,,0,,0,,28.0,0,0,,0,,0,,0,225000.0,,0.05,0,1,,,0,0,37.0,,0.013885,0.5,,0,,0,0,0.1666,,1.0,1,,0,,,0.0,,,,0,,0.4543,,22500.0,0.0,450000.0,17.0,0,0,,,0,6.48,527362.9
